advmean,advstd,ev,n_updates,opt_approxkl,opt_aux,opt_clipfrac,opt_dyn_loss,opt_ent,opt_feat_var,opt_pg,opt_tot,opt_vf,rank,recent_best_ext_ret,retmean,retstd,rew_mean,total_secs,tps,ups,vpredmean,vpredstd,tcount,best_ext_ret,epcount,eplen,eprew,eprew_recent
-0.048850913,0.0802588,0.35549741983413696,81,3.5527137e-15,0.24146569,0.0,0.081279114,1.1811985,0.27408177,-0.6830021,-0.68103635,0.0031469222,0,1.0,2.2117987,0.09997245,0.061235372,187.40687489509583,116.80163988031589,0.45625640578248394,2.2606494,0.10381863,19962.0,8.0,103.0,195.45,1.65,1.0
0.0068915337,0.10940322,0.43685317039489746,82,5.2735594e-15,0.29487348,0.0,0.06711983,1.18439,0.27470517,0.06514318,0.06545409,0.001495294,0,2.0,2.2081904,0.14578716,0.06541665,189.61875128746033,115.73883643937955,0.4521048298413264,2.2012992,0.13107763,20184.0,8.0,104.0,195.66,1.65,2.0
-0.033605933,0.11240938,0.07271814346313477,83,7.271961e-15,0.011611592,0.0,0.041201912,1.1521816,0.31606287,-0.26521206,-0.26467928,0.0016849558,0,0.0,2.152996,0.11673382,0.06473918,191.7990117073059,117.4171661650086,0.4586608053320648,2.1866019,0.14902575,20316.0,8.0,105.0,194.94,1.63,0.0
0.031480037,0.095073014,-0.11714863777160645,84,0.0,0.11811061,0.0,0.04850763,1.1568668,0.3387815,0.017765902,0.018352695,0.0017436584,0,3.0,2.1593888,0.08995013,0.06863332,193.95680689811707,118.63961931612454,0.4634360129536115,2.127909,0.117786124,20590.0,8.0,106.0,195.33,1.63,3.0
-0.00011975877,0.09492816,0.322329044342041,85,1.2490009e-16,0.0831162,0.0,0.062210463,1.1128883,0.3097493,0.14203562,0.14291553,0.0019928052,0,,2.182798,0.11531495,0.062279478,196.09396171569824,119.78542588212667,0.4679118198520573,2.1829176,0.11234739,20590.0,8.0,106.0,195.33,1.63,3.0
-0.006824876,0.0789579,0.6911837458610535,86,9.436896e-16,0.107592195,0.0,0.071275055,1.1593323,0.26149738,-0.24232581,-0.24075632,0.0027288168,0,0.0,2.2033148,0.1420841,0.064957775,198.2913167476654,116.50370389659709,0.4550925933460824,2.2101395,0.1305571,20722.0,8.0,107.0,195.38,1.63,0.0
-0.049915344,0.08015069,0.6222473382949829,87,4.6768145e-15,0.24148828,0.0,0.046885937,1.1771407,0.28183693,-0.57447904,-0.5729244,0.0027317884,0,2.0,2.131936,0.1304078,0.06318022,200.56769466400146,112.45935842324651,0.4392943688408067,2.1818514,0.14613003,21376.0,8.0,110.0,195.22,1.62,2.0
0.026887607,0.09701818,-0.028838038444519043,88,2.220446e-16,0.32415152,0.0,0.109451324,1.1773516,0.22184521,-0.46482038,-0.46071526,0.005282468,0,5.0,2.098444,0.095648825,0.06885712,202.79760336875916,114.8029062597062,0.44844885257697736,2.0715563,0.10003019,21978.0,8.0,112.0,195.06,1.62,4.0
0.012039666,0.1326557,0.5035726726055145,89,5.828671e-15,1.271902,0.0,0.058179468,1.2030592,0.09053401,-0.18005493,-0.17800647,0.0032515298,0,,2.1347253,0.18827733,0.07351441,204.94015455245972,119.48372666544336,0.4667333072868881,2.122686,0.11000057,21978.0,8.0,112.0,195.06,1.62,4.0
-0.003913842,0.103690326,0.7662457227706909,90,2.220446e-16,0.2121942,0.0,0.050537154,1.1474485,0.2547822,0.5576261,0.5597849,0.0033061993,0,,2.1049252,0.21446599,0.06544,207.06898140907288,120.2540259226536,0.4697422887603656,2.108839,0.17465694,21978.0,8.0,112.0,195.06,1.62,4.0
0.027680632,0.13828689,0.5330905318260193,91,0.0,0.1566219,0.0,0.07409161,1.1395366,0.21189158,-0.6210513,-0.60927963,0.01291122,0,4.0,2.1389337,0.20237865,0.07693164,209.27700901031494,115.94057966304145,0.45289288930875565,2.1112528,0.20884952,22410.0,8.0,114.0,194.68,1.62,2.5
-0.04891213,0.086991206,0.7658505588769913,92,0.0,0.24026752,0.0,0.07435019,1.1485324,0.24678913,-0.08873472,-0.08500275,0.0048805,0,3.0,2.019574,0.1797748,0.06777401,211.55299949645996,112.47850180323137,0.43936914766887253,2.0684862,0.17233187,22833.0,8.0,116.0,196.37,1.66,2.0
-0.03483014,0.106936835,0.12908995151519775,93,8.062995e-15,0.4664367,0.0,0.04636181,1.1591296,0.3266533,0.022707332,0.024197683,0.0026494805,0,2.0,1.9327873,0.11458841,0.056994073,213.7660174369812,115.67913450340279,0.45187161915391716,1.9676175,0.1898534,23383.0,8.0,119.0,196.01,1.65,1.3333333333333333
-0.022631343,0.073926225,0.31698524951934814,94,0.0,0.44684702,0.0,0.06135621,1.1588871,0.1974908,-0.32567337,-0.32466996,0.0021622952,0,1.0,1.9262304,0.08945064,0.048527636,215.94233179092407,117.63006549867201,0.45949244335418754,1.9488617,0.074297756,23559.0,8.0,120.0,195.21,1.62,1.0
-0.01446375,0.07464973,0.3455752730369568,95,0.0,0.51642483,0.0,0.06591438,1.1490598,0.22904798,0.45273808,0.45449123,0.0029021965,0,0.0,1.9472079,0.09227804,0.05902168,218.16770100593567,115.03709059742069,0.44936363514617456,1.9616717,0.09004203,23813.0,8.0,122.0,194.22,1.6,0.0
-0.035815828,0.096505575,-0.09480953216552734,96,4.440892e-16,0.13694772,0.0,0.050623327,1.1596199,0.32715607,-0.039021946,-0.036827374,0.0033541908,0,,1.901921,0.092232324,0.050802186,220.29169511795044,120.52764108520266,0.4708110979890729,1.937737,0.08872812,23813.0,8.0,122.0,194.22,1.6,0.0
-0.023370547,0.094005324,0.21377742290496826,97,8.881784e-16,0.13127163,0.0,0.037125856,1.201138,0.25262216,0.5603814,0.5646605,0.0054802587,0,1.0,1.9090612,0.10601802,0.055347823,222.513108253479,115.24195833076642,0.45016389972955634,1.9324317,0.13072075,24119.0,8.0,124.0,193.38,1.58,1.0
-0.019178016,0.08446184,0.22424614429473877,98,5.551115e-17,0.22744846,0.0,0.050223336,1.173173,0.2016742,0.5380205,0.53992265,0.0030753673,0,,1.8724053,0.09589558,0.05093182,224.66417479515076,119.01073027756894,0.46488566514675367,1.8915832,0.1080273,24119.0,8.0,124.0,193.38,1.58,1.0
0.01354964,0.07752846,0.6466341614723206,99,0.0,0.0350411,0.0,0.06531251,1.1329169,0.2694601,-0.2006382,-0.1995031,0.0022680317,0,1.0,1.8748174,0.13042141,0.061499488,226.91500115394592,113.73600588942499,0.44428127300556636,1.8612677,0.11678537,24576.0,8.0,127.0,193.1,1.58,0.6666666666666666
-0.006182264,0.07188987,0.3810374140739441,100,9.825474e-15,0.41772977,0.0,0.04915262,1.1751373,0.18861607,-0.107298605,-0.10736682,0.0011069151,0,2.0,1.9149537,0.091376714,0.05820798,229.09213995933533,117.5855206688173,0.45931844011256756,1.921136,0.1093339,24790.0,8.0,128.0,192.28,1.56,2.0
-0.013179682,0.09414943,0.21822905540466309,101,0.0,0.08463965,0.0,0.042742856,1.0827932,0.28677744,0.7394454,0.7432181,0.004855516,0,3.0,1.9006286,0.10648243,0.05287442,231.3095347881317,115.4507968880572,0.45097967534397343,1.9138083,0.10320617,25240.0,8.0,130.0,190.88,1.55,2.5
-0.03720144,0.073584296,0.32841938734054565,102,2.220446e-16,0.4774908,0.0,0.052350674,1.1157331,0.2149834,-0.7590251,-0.75903314,0.0011076878,0,,1.8768901,0.08979168,0.054612808,233.43054962158203,120.69693995659486,0.4714724217054487,1.9140916,0.118863806,25240.0,8.0,130.0,190.88,1.55,2.5
-0.0059297476,0.07134043,0.39129531383514404,103,0.0,1.086528,0.0,0.044118933,1.1644022,0.05091477,0.70965713,0.71104133,0.0025485533,0,2.0,1.8620967,0.09143919,0.05748469,235.62304520606995,116.76192272003686,0.456101260625144,1.8680264,0.08987444,25574.0,8.0,132.0,191.39,1.57,1.0
0.023453545,0.0816891,0.4557453393936157,104,0.0,0.6113289,0.0,0.060749296,1.1332939,0.12357652,-0.53277737,-0.5270302,0.0068804454,0,2.0,1.8675435,0.110729426,0.061762,237.78497838974,118.41254019026655,0.46254898511822873,1.8440897,0.11213752,25795.0,8.0,133.0,190.67,1.56,2.0
0.028094668,0.096623145,0.5995634198188782,105,6.1062266e-15,0.18750794,0.0,0.05091519,1.1190429,0.3395204,0.79549325,0.796994,0.002619717,0,2.0,1.8877659,0.1526913,0.07275954,240.03370022773743,113.84244848530342,0.4446970643957165,1.8596712,0.11374071,26320.0,8.0,136.0,190.21,1.56,1.3333333333333333
0.048157327,0.09292862,0.6726921796798706,106,4.2882364e-15,0.11459176,0.0,0.062495947,1.115324,0.30448467,-0.04837323,-0.043940015,0.0055485396,0,,1.9170568,0.16243187,0.07115556,242.16305303573608,120.22432310811381,0.46962626214106956,1.8688995,0.13312766,26320.0,8.0,136.0,190.21,1.56,1.3333333333333333
-0.0021798555,0.09593337,0.00026553869247436523,107,0.0,0.051191315,0.0,0.059204042,1.1444411,0.26438755,0.4081292,0.40932548,0.0023407293,0,,1.8990114,0.09594611,0.059689537,244.28237175941467,120.79353479954645,0.4718497453107283,1.9011912,0.09124196,26320.0,8.0,136.0,190.21,1.56,1.3333333333333333
0.029711548,0.0865433,0.4105954170227051,108,0.0,0.26751816,0.0,0.08841433,1.1273099,0.207695,0.86517996,0.8690988,0.005046138,0,3.0,1.9436016,0.112726666,0.07582036,246.63587975502014,108.77379659555432,0.42489764295138405,1.91389,0.12719806,27253.0,8.0,141.0,188.15,1.51,1.4
-0.010650476,0.08595628,0.4695666432380676,109,2.220446e-16,0.34543842,0.0,0.03936501,1.1660937,0.27907836,0.5155946,0.5170409,0.00261242,0,0.0,1.8660188,0.1180218,0.06034895,248.82105922698975,117.1528486716266,0.4576283151235414,1.8766692,0.10909629,27387.0,8.0,142.0,187.86,1.5,0.0
-0.025731653,0.08722965,0.45618945360183716,110,2.7755576e-16,0.11640112,0.0,0.059338298,1.1079994,0.26529446,0.5318288,0.5363788,0.005657973,0,,1.8696017,0.1182879,0.052533798,250.95175528526306,120.14853033870003,0.469330196635547,1.8953335,0.11454378,27387.0,8.0,142.0,187.86,1.5,0.0
0.00870095,0.07958418,0.6621664762496948,111,8.951173e-15,0.10110897,0.0,0.049810097,1.0973604,0.28678834,-0.20135972,-0.19953504,0.002922039,0,1.0,1.8820902,0.13692267,0.055653878,253.16061425209045,115.896942197127,0.45272243045752736,1.8733892,0.14228201,27566.0,8.0,143.0,188.34,1.51,1.0
0.010363002,0.09260586,0.47584104537963867,112,2.220446e-16,0.77615994,0.0,0.08298349,1.1563039,0.23496686,-0.38182503,-0.3788033,0.0041780286,0,0.0,1.9082123,0.12791073,0.06905787,255.41061997413635,113.77748842666179,0.4444433141666476,1.8978494,0.13686858,27824.0,8.0,145.0,187.29,1.49,0.0
0.0055296086,0.07185247,0.4066055417060852,113,2.164935e-15,0.13254616,0.0,0.05033073,1.1478577,0.20631349,0.54447687,0.545589,0.0022600314,0,1.0,1.8341017,0.09327601,0.06317298,257.843581199646,105.221570042233,0.41102175797747265,1.828572,0.095014356,27985.0,8.0,146.0,187.09,1.49,1.0
0.053342324,0.09653634,0.2637876272201538,114,2.220446e-16,0.15711156,0.0,0.080137834,1.1359677,0.3000298,-0.38774514,-0.38115588,0.0077252276,0,,1.9056883,0.11250953,0.06938359,260.02769207954407,117.21016655159333,0.45785221309216145,1.852346,0.10147478,27985.0,8.0,146.0,187.09,1.49,1.0
0.045606993,0.10076621,0.3663288354873657,115,0.0,0.48816139,0.0,0.12464802,1.0912344,0.19781673,-0.5183192,-0.50643694,0.012973479,0,2.0,2.0837808,0.12658522,0.08601487,262.2493255138397,115.23053085540285,0.45011926115391737,2.038174,0.106409244,28375.0,8.0,148.0,187.94,1.51,1.5
0.013356201,0.11167911,0.41331273317337036,116,0.0,0.29088715,0.0,0.06630798,1.1533446,0.23622927,-0.20285147,-0.20041323,0.0035916031,0,5.0,1.9931674,0.14580372,0.07424201,264.525883436203,112.45046633131474,0.4392596341066982,1.9798112,0.120593,29017.0,8.0,151.0,188.47,1.48,2.0
0.028653426,0.08712149,-0.41953885555267334,117,2.220446e-16,0.12813711,0.0,0.07878463,1.1873846,0.2808355,0.016994867,0.019078916,0.0032714321,0,4.0,1.978116,0.073122606,0.073168695,266.7640051841736,114.38162389160833,0.44680321832659503,1.9494627,0.108886816,29309.0,8.0,152.0,189.67,1.51,4.0
0.017336443,0.08232125,0.34127211570739746,118,0.0,0.23135409,0.0,0.050284043,1.1567657,0.29528657,0.5503603,0.5525385,0.0033349239,0,1.0,2.0322104,0.10142825,0.0613476,268.96315908432007,116.40840597056349,0.45472033582251364,2.014874,0.08670047,29488.0,8.0,153.0,189.83,1.51,1.0
-0.022730831,0.08701491,0.2779238224029541,119,2.220446e-16,0.40119222,0.0,0.038989335,1.1266019,0.29260823,0.483855,0.48646477,0.0037363577,0,0.0,2.0603855,0.102400534,0.059573304,271.57536244392395,98.00155836214076,0.3828185873521123,2.0831163,0.107094325,29620.0,8.0,154.0,188.58,1.48,0.0
-0.013121586,0.07588962,0.7632230669260025,120,0.0,0.39181912,0.0,0.062079415,1.1703935,0.31600085,0.19588438,0.19691657,0.002202584,0,2.0,2.00464,0.1559598,0.060972236,273.92068433761597,109.153460208826,0.4263807039407266,2.0177615,0.14631736,30307.0,8.0,158.0,189.33,1.49,1.0
0.0071759913,0.08776034,0.6143563985824585,121,2.220446e-16,0.10109302,0.0,0.03885325,1.1750529,0.25813246,1.0777314,1.0824083,0.0058519887,0,0.0,1.975477,0.14132051,0.061072417,276.1343243122101,115.64662860180734,0.4517446429758099,1.9683009,0.13270885,30439.0,8.0,159.0,188.86,1.48,0.0
-0.033391535,0.08431948,-0.21567893028259277,122,0.0,1.29497,0.0,0.035102807,1.2367427,0.0716488,0.6366334,0.64032525,0.0049286103,0,,1.9957289,0.076474816,0.04871852,278.29257583618164,118.6145345695925,0.4633380256624707,2.0291204,0.09842025,30439.0,8.0,159.0,188.86,1.48,0.0
0.08305559,0.10677596,0.6338850557804108,123,5.162537e-15,0.3583717,0.0,0.08817247,1.178197,0.25702482,-1.184886,-1.1559658,0.030098291,0,,2.1600122,0.17646751,0.06839336,280.51144456863403,115.37410765036893,0.4506801080092536,2.0769567,0.1369928,30439.0,8.0,159.0,188.86,1.48,0.0
-0.004067866,0.1280435,0.24453145265579224,124,1.7763568e-15,0.19291657,0.0,0.056576207,1.1614912,0.3396495,0.21719894,0.22021572,0.004178265,0,2.0,2.1869373,0.14731582,0.07392378,282.6847689151764,117.79189811556759,0.4601246020139359,2.1910052,0.15468007,30751.0,8.0,161.0,189.13,1.49,1.0
-0.008460436,0.14658472,-0.07758927345275879,125,3.4972025e-15,0.42410958,0.0,0.06856802,1.0989888,0.29293424,-0.23304507,-0.23078889,0.0033551806,0,1.0,2.1600153,0.1412089,0.07181356,284.8986530303955,115.63387543194091,0.45169482590601917,2.1684756,0.15459846,31084.0,8.0,163.0,187.63,1.46,1.0
0.011852073,0.10136372,0.36427533626556396,126,7.21645e-15,0.21140748,0.0,0.053560905,1.1550725,0.3266642,0.31456253,0.31723386,0.0038264003,0,1.0,2.0978312,0.12712999,0.06489205,287.0607976913452,118.40095837415141,0.46250374364902896,2.0859792,0.13744259,31255.0,8.0,164.0,188.1,1.47,1.0
-0.0019262284,0.12804765,-0.49895191192626953,127,2.7755576e-16,0.102908954,0.0,0.048619732,1.2180151,0.35223618,0.29399785,0.29784378,0.0050639617,0,,2.053081,0.10458701,0.060853038,289.18883895874023,120.29841898384566,0.4699156991556471,2.0550072,0.14318185,31255.0,8.0,164.0,188.1,1.47,1.0
0.02235668,0.111888036,0.4591450095176697,128,2.220446e-16,0.434669,0.0,0.085035264,1.1710451,0.25659353,-0.50293106,-0.49574876,0.008353352,0,2.0,2.079229,0.15213993,0.06560245,291.34012627601624,118.99851681557433,0.46483795631083724,2.0568724,0.12709177,31461.0,8.0,165.0,188.07,1.47,2.0
0.0153211355,0.0996718,0.7033040225505829,129,2.220446e-16,0.1316933,0.0,0.06339773,1.2236754,0.23548123,0.7691916,0.7711497,0.0031817704,0,3.0,2.085566,0.18298544,0.06512819,293.5664403438568,114.98826859065235,0.44917292418223576,2.070245,0.1608346,31876.0,8.0,167.0,188.02,1.46,1.5
-0.014528967,0.09712223,0.08333045244216919,130,6.938894e-15,0.30588365,0.0,0.07665464,1.1478398,0.3041895,0.87783134,0.8841699,0.0074864114,0,0.0,2.0993948,0.101440705,0.06901935,295.8018388748169,114.520966375535,0.4473475249044336,2.1139235,0.13674074,32011.0,8.0,168.0,187.33,1.44,0.0
0.027959406,0.08388633,0.35659635066986084,131,2.942091e-15,0.4115939,0.0,0.05460541,1.2267108,0.29910538,-0.69758165,-0.6915445,0.007263927,0,7.0,2.060483,0.104580194,0.058565564,297.9301543235779,120.28292147624647,0.4698551620165878,2.0325236,0.10864637,32466.0,8.0,169.0,188.65,1.47,7.0
0.0005767008,0.09205973,0.5890449285507202,132,3.663736e-15,1.0324098,0.0,0.07485664,1.225677,0.116206035,0.55688107,0.56570923,0.010053796,0,4.0,2.0282638,0.14360598,0.0652705,300.1555550098419,115.03546376170492,0.44935728031915984,2.027687,0.14567938,32954.0,8.0,171.0,190.16,1.51,3.0
0.016097415,0.11337359,-0.09905171394348145,133,2.220446e-16,0.49363023,0.0,0.057043232,1.2357584,0.2773258,-0.7264018,-0.72007173,0.0075658304,0,4.0,2.1022077,0.108144104,0.058861427,302.38963174819946,114.58872276169302,0.44761219828786336,2.0861104,0.15852623,33383.0,8.0,173.0,190.4,1.51,2.0
-0.017404595,0.08615096,-0.21965515613555908,134,4.45477e-15,0.14713627,0.0,0.07087343,1.1997881,0.25461012,0.3775354,0.38275564,0.006420028,0,1.0,2.1428087,0.07800844,0.064348,304.5847408771515,116.62290344636202,0.4555582165873516,2.1602132,0.10886675,33561.0,8.0,174.0,189.92,1.5,1.0
-0.034375403,0.10273393,0.043354332447052,135,2.220446e-16,0.1812226,0.0,0.06524925,1.1749477,0.31540573,-0.03445219,-0.033466235,0.0021609012,0,,2.0102587,0.10503604,0.06148038,306.70871090888977,120.52900755406925,0.470816435758083,2.0446343,0.14412232,33561.0,8.0,174.0,189.92,1.5,1.0
0.031137025,0.09321311,0.0588536262512207,136,2.220446e-16,0.52047205,0.0,0.061815917,1.1522534,0.290327,0.04960639,0.054066885,0.005612749,0,,2.0596237,0.09608342,0.06645919,308.84868597984314,119.627561776199,0.46729516318827735,2.0284867,0.12218844,33561.0,8.0,174.0,189.92,1.5,1.0
-0.009098547,0.083072625,0.1255168914794922,137,7.2164497e-16,0.07121686,0.0,0.05983551,1.1320117,0.26030988,0.34878844,0.35280627,0.0051498353,0,3.0,2.0261683,0.08883461,0.059665076,311.0290286540985,117.41273654951,0.45864350214652344,2.0352669,0.101298824,33847.0,8.0,175.0,191.03,1.52,3.0
0.026663868,0.1056145,0.47969287633895874,138,8.881784e-16,0.260891,0.0,0.09535508,1.08844,0.2765752,-1.4774332,-1.4563757,0.02214589,0,1.0,2.1007252,0.14641774,0.06258778,313.2471525669098,115.41284890416345,0.4508314410318885,2.0740614,0.11787833,34021.0,8.0,176.0,190.24,1.5,1.0
-0.045104794,0.10733873,0.369886577129364,139,0.0,1.1853075,0.0,0.025161944,1.1675823,0.01606795,0.27904332,0.28646198,0.008586265,0,4.0,2.045224,0.1352219,0.05726572,315.56901121139526,110.2564967113792,0.430689440278825,2.0903287,0.15069336,34580.0,8.0,178.0,192.03,1.54,3.5
0.036799066,0.12402779,-0.040349602699279785,140,5.551115e-17,0.13895369,0.0,0.08591489,1.1644392,0.23019469,-0.8291854,-0.81606126,0.01428858,0,3.0,2.0601623,0.12159882,0.06929268,317.85202145576477,112.1326549591103,0.4380181834340246,2.0233634,0.13137475,35213.0,8.0,181.0,191.53,1.52,2.0
0.022492738,0.07681528,0.1717529296875,141,2.220446e-16,0.087303266,0.0,0.07334636,1.0825231,0.33160186,0.37225989,0.3744816,0.003304214,0,4.0,2.0115736,0.08440489,0.06508869,320.0432274341583,116.83064144781224,0.45636969315551656,1.9890807,0.114355385,35474.0,8.0,182.0,190.4,1.5,4.0
0.00064252387,0.07808036,0.28336143493652344,142,0.0,0.25901166,0.0,0.057576496,1.1944063,0.31644627,0.045615956,0.049328938,0.0049073896,0,,2.0484493,0.09223416,0.060490906,322.1665916442871,120.56339594443543,0.4709507654079509,2.0478067,0.11026839,35474.0,8.0,182.0,190.4,1.5,4.0
0.0024974484,0.08290182,0.4077339172363281,143,0.0,0.22667497,0.0,0.0664061,1.2113465,0.29773486,-0.06983781,-0.06934069,0.0017084661,0,1.0,2.054707,0.107722305,0.064015195,324.43155789375305,113.02596674911265,0.4415076826137213,2.0522099,0.117222756,35775.0,8.0,184.0,190.38,1.5,0.5
-0.024280265,0.093498744,0.38220131397247314,144,0.0,0.34045053,0.0,0.06438057,1.221447,0.276248,0.079590276,0.07984014,0.0014713099,0,3.0,1.9462011,0.11895489,0.056487374,326.6750934123993,114.10561494229054,0.44572505836832244,1.9704814,0.100189514,36148.0,8.0,186.0,190.64,1.51,1.5
0.008435726,0.0993122,0.3728882074356079,145,6.4948047e-15,0.10656168,0.0,0.048422635,1.1774337,0.28893474,0.05347836,0.054795578,0.0024946537,0,,1.9522469,0.12540941,0.057597257,328.81508350372314,119.6267221226393,0.46729188329155974,1.9438112,0.11886402,36148.0,8.0,186.0,190.64,1.51,1.5
-0.020949718,0.092141606,0.7001897692680359,146,2.220446e-16,0.25689644,0.0,0.058909804,1.1639445,0.28731573,-0.41026124,-0.40866923,0.002755939,0,2.0,1.9431467,0.16828,0.054122202,330.9954369068146,117.41215879821522,0.4586412453055282,1.9640963,0.14727613,36384.0,8.0,187.0,191.03,1.51,2.0
-0.000111676636,0.077277824,0.8566657453775406,147,6.8833828e-15,0.007568101,0.0,0.086935714,1.0476124,0.23592857,-0.81491154,-0.8088908,0.007068363,0,2.0,1.9022657,0.20411734,0.057890926,333.21306014060974,115.43890598669918,0.4509332265105437,1.9023774,0.18827738,36748.0,8.0,189.0,191.18,1.51,1.0
0.011199888,0.09643348,0.7807882577180862,148,2.7755576e-16,0.5363536,0.0,0.050158456,1.1571081,0.2000803,0.4651255,0.46678963,0.0028212513,0,1.0,1.8632872,0.20596619,0.05857563,335.42716097831726,115.62255685927225,0.45165061273153223,1.8520874,0.16574447,37036.0,8.0,191.0,190.5,1.5,0.5
0.017826386,0.08042785,0.8018035292625427,149,4.7323256e-15,0.09504428,0.0,0.07816081,1.1135882,0.22625966,0.20254163,0.20398809,0.0025600502,0,,1.8860102,0.18065853,0.06011495,337.5703592300415,119.44765249507049,0.4665923925588691,1.8681837,0.18816821,37036.0,8.0,191.0,190.5,1.5,0.5
-0.013908718,0.102751896,0.5476989150047302,150,5.495604e-15,0.15386593,0.0,0.07429966,1.107318,0.21521038,-0.69973975,-0.6967233,0.0041238046,0,5.0,1.8899026,0.15278335,0.06416757,339.76104044914246,116.85862724703574,0.45647901268373337,1.9038112,0.14075182,37343.0,8.0,192.0,192.32,1.55,5.0
0.012111152,0.08626623,0.19365084171295166,151,9.436896e-16,0.22870864,0.0,0.051622078,1.2160852,0.24593726,-0.27975386,-0.27747217,0.0034977724,0,,1.8381941,0.09606811,0.057550542,341.89736580848694,119.83193425113483,0.4680934931684954,1.8260828,0.125703,37343.0,8.0,192.0,192.32,1.55,5.0
0.006605995,0.08091802,0.7199349403381348,152,0.0,0.5166571,0.0,0.069298975,1.1635404,0.26033396,0.12326081,0.1231254,0.0010281246,0,5.0,1.8450999,0.15290292,0.059966847,344.17409563064575,112.44197599048391,0.4392264687128278,1.8384938,0.13853277,38278.0,8.0,196.0,195.87,1.63,2.5
0.038262896,0.09221734,0.7584961652755737,153,2.220446e-16,0.28271812,0.0,0.0562229,1.1850883,0.28888333,-0.35212126,-0.3491779,0.0041284515,0,1.0,1.9035273,0.18765087,0.058981687,346.3259027004242,118.96977363605309,0.4647256782658324,1.8652645,0.18338193,38438.0,8.0,197.0,195.57,1.62,1.0
-0.009830637,0.09338761,0.8022808283567429,154,9.506285e-15,0.10464273,0.0,0.06882422,1.0599345,0.21816722,-1.0322512,-1.0268446,0.0064665573,0,,1.9708186,0.21002205,0.05927784,348.4414300918579,121.01001435226325,0.47269536856352834,1.9806494,0.19048806,38438.0,8.0,197.0,195.57,1.62,1.0
0.03266206,0.11171663,0.714473694562912,155,2.220446e-16,0.8263064,0.0,0.051928774,1.1866444,0.13627407,-0.12979694,-0.12789813,0.003085443,0,3.0,1.952309,0.20907146,0.06280721,350.595502614975,118.84465228197305,0.46423692297645724,1.919647,0.22317116,38665.0,8.0,198.0,195.61,1.63,3.0
0.02390666,0.114880666,-0.3177917003631592,156,8.881784e-16,0.19560367,0.0,0.047891773,1.1063497,0.20738393,-0.22224833,-0.2176837,0.005670975,0,0.0,2.0173383,0.10007453,0.06224776,352.7570221424103,118.43520114007502,0.46263750445341806,1.9934318,0.147734,38792.0,8.0,199.0,194.88,1.61,0.0
0.032622088,0.12653448,-0.8545249700546265,157,9.173218e-15,0.19193918,0.0,0.057292458,1.0840992,0.23905133,0.19246408,0.19477527,0.0033952894,0,9.0,2.0953052,0.09291643,0.06858075,354.92354226112366,118.16183832718319,0.46156968096555934,2.062683,0.1520807,39117.0,9.0,200.0,196.24,1.68,9.0
0.04224282,0.120719954,0.40261250734329224,158,0.0,0.13535352,0.0,0.05805563,1.0752765,0.32363462,0.24919663,0.2505681,0.0024467264,0,2.0,2.079204,0.15618919,0.074328505,357.199503660202,112.4799392923206,0.4393747628606273,2.036961,0.15883274,39709.0,9.0,203.0,197.47,1.7,1.6666666666666667
0.0067522223,0.09848206,0.3999539613723755,159,0.0,0.28321582,0.0,0.06428375,1.1584128,0.30765012,-0.40390992,-0.40028408,0.00478426,0,4.0,2.2020526,0.12713492,0.061494645,359.41135144233704,115.74033352010022,0.4521106778128915,2.1953,0.124087475,40220.0,9.0,205.0,199.04,1.75,3.5
-0.009267969,0.09592949,0.7755200117826462,160,4.440892e-16,0.078496784,0.0,0.051000495,1.09465,0.3339445,0.8082847,0.8134361,0.0062460173,0,,2.1754856,0.20247123,0.059608705,361.53171825408936,120.73382708175657,0.4716165120381116,2.1847534,0.20344259,40220.0,9.0,205.0,199.04,1.75,3.5
-0.035365056,0.11728818,0.3984023332595825,161,2.220446e-16,0.13925412,0.0,0.053941146,1.0204983,0.29338557,0.08499303,0.09084346,0.0068709324,0,,2.2361517,0.15121719,0.058262132,363.6526186466217,120.70345260030659,0.4714978617199476,2.2715166,0.19554475,40220.0,9.0,205.0,199.04,1.75,3.5
-0.02338898,0.11766604,0.6642262041568756,162,4.9960036e-16,0.0994576,0.0,0.06557568,1.0212543,0.28988943,-0.22030932,-0.21501428,0.006316294,0,,2.3099976,0.20306158,0.061514266,365.82735323905945,117.71551383336377,0.45982622591157724,2.3333864,0.24850826,40220.0,9.0,205.0,199.04,1.75,3.5
-0.015655465,0.10900511,0.5489902198314667,163,4.9960036e-16,0.1446763,0.0,0.06794586,1.0688143,0.24953784,0.79845285,0.80703646,0.009652425,0,1.0,2.0464048,0.16231321,0.063397296,368.01122999191284,117.22273231102324,0.4579012980899345,2.0620604,0.20129983,40509.0,9.0,207.0,197.87,1.73,0.5
0.0014404708,0.12139599,-0.08427596092224121,164,2.220446e-16,0.021945838,0.0,0.062971324,1.0433257,0.28038073,0.5710176,0.57829875,0.008324444,0,3.0,1.954713,0.116582796,0.059978772,370.294380903244,112.12574636634108,0.43799119674351983,1.9532723,0.18576165,40971.0,9.0,209.0,198.25,1.73,2.0
